Index,Data_Type,Cluster_Label,Silhouette_Score
PTRHD1,Train,0,0.9474752699309585
RLF,Train,0,0.477141064018569
AP005329.1,Train,0,0.946682152785163
AL355607.1,Train,0,0.9470369124982407
AC084871.3,Train,0,0.9466134481941318
CD28,Train,0,0.947979487151968
SEC22C,Train,0,0.9266935301117181
AL033504.1,Train,0,0.40394664784709183
FBXW9,Train,0,0.9474674588155862
AL354694.1,Train,0,0.9463699636919587
ARHGEF7,Train,0,0.18750378587718874
AC061975.1,Train,0,0.9464359260316101
AL356299.2,Train,0,0.9469239616670061
AC097662.1,Train,0,0.891760597542975
ZNF750,Train,0,0.9473229097075867
AC010931.3,Train,0,0.9471364739157161
OR2T3,Train,0,0.9463859276721525
NME2,Train,0,0.947248115924009
AC015727.1,Train,0,0.9476346252863524
AC004946.1,Train,0,0.9465089727505297
CAND1,Train,0,0.7710540481899714
AC080013.4,Train,0,0.9467795470743543
LINC01579,Train,0,0.9472183618045166
AL365184.1,Train,0,0.9463816472823672
AKR1C3,Train,0,0.9404350744676307
CCDC73,Train,0,0.9381948251945091
SNAP91,Train,0,0.9480359461090931
POLE,Train,0,0.9415359480235841
PTCSC3,Train,0,0.9466048213821947
JPH1,Train,0,0.9472153661095091
CNPY3,Train,0,0.9468197394173186
SLC9A2,Train,0,0.9045414318438249
AC040169.1,Train,0,0.947183359729293
BPIFA2,Train,0,0.9467430944677246
VPS28,Train,0,0.9290605824625664
FASTKD5,Train,0,0.9481584044402785
E2F8,Train,0,0.9465256502907509
TTC5,Train,0,0.9290262986166774
HEMK1,Train,0,0.9329316148543739
ZNF20,Train,0,0.9459720154611201
SLFN12L,Train,0,0.9469257801012094
PRSS45P,Train,0,0.9480002176852613
AL138716.1,Train,0,0.9470028091109313
AC006288.1,Train,0,0.947108750527299
AL445985.1,Train,0,0.9465693824898386
AC022523.1,Train,0,0.9481583897438594
AP000553.8,Train,0,0.9465699123147764
SLIT2-IT1,Train,0,0.9467544000676105
ASGR2,Train,0,0.9469117172726504
FERMT2,Train,1,0.23511117588263356
ANKRD36B,Train,0,0.8335369288947361
VSIG1,Train,0,0.9475624541409985
BRD3,Train,0,0.9199335358377556
ENDOG,Train,0,0.9477393487447863
AC123023.1,Train,0,0.9469246946361605
ABCC5-AS1,Train,0,0.9469899958916344
AC012378.2,Train,0,0.9463864701473637
SPATS1,Train,0,0.9466631730756933
SPIN2B,Train,0,0.9480431305666236
MARCH2,Train,0,0.9266468438246136
SVIP,Train,0,0.9215920526075506
PPIL6,Train,0,0.9259052415007327
SRPX2,Train,0,0.9258315229100998
CYP8B1,Train,0,0.9474175536158975
AC068481.1,Train,0,0.9480305105415014
ACOXL,Train,0,0.9250914104937644
CDKN2B-AS1,Train,0,0.9473051164160846
GCSAM,Train,0,0.9470140671274219
IL15,Train,0,0.769246792373316
SRM,Train,0,0.9467752110489438
KIF2C,Train,0,0.9477830015690958
AL031668.1,Train,0,0.947971419997409
AC112254.1,Train,0,0.947497158539755
AL023755.1,Train,0,0.9480122829897526
C6orf132,Train,0,0.9125308225796308
NUDT5,Train,0,0.9090154037434948
AL354977.2,Train,0,0.9480798309535479
VAV3-AS1,Train,0,0.9472261254972277
AC010973.2,Train,0,0.9466098547965751
ZNF77,Train,0,0.9474827007439653
COA1,Train,0,0.22208637071702278
AC011498.1,Train,0,0.9478647103955528
STAU2,Train,1,0.5038023937875457
LINC02472,Train,0,0.946434067499276
PRRX2,Train,0,0.9481337472427678
F8,Train,0,0.9189517133042345
CFAP47,Train,0,0.9077844977017517
AC005062.1,Train,0,0.6299853678276934
FCHSD2,Train,1,0.4746667790369178
AC100849.2,Train,0,0.9466630329215915
GCM2,Train,0,0.9464764140770249
GNAL,Train,0,0.9233509055748348
FAAP100,Train,0,0.9369025916071461
AL020996.1,Train,0,0.9475231583724019
ABCB7,Train,0,0.7660131265331009
AC116351.1,Train,0,0.9473782165108631
TEAD4,Train,0,0.8949467207142432
MAN1A2,Train,1,0.15820944701326162
AF129075.1,Train,0,0.9468439045592828
MDH1B,Train,0,0.9457589832377049
AL139317.3,Train,0,0.9469779533981917
BEX4,Train,0,0.9426124132960358
AP000757.1,Train,0,0.9389375645747935
GALNT3,Train,0,0.9190577329865014
FSBP,Train,0,0.9475566534496688
SERPINA4,Train,0,0.9470166196726001
AC068533.3,Train,0,0.9434769604948459
AP000844.2,Train,0,0.9463749739733271
AC138356.3,Train,0,0.9464326748823156
UCHL1-AS1,Train,0,0.9468918073368554
AC012645.2,Train,0,0.9477918948092087
UGT1A1,Train,0,0.9447053251236943
ARMC9,Train,0,0.6614968383192417
AC107373.1,Train,0,0.9467154452513435
NMT2,Train,0,0.7428614415357246
CD4,Train,0,0.9464176793585116
KATNB1,Train,0,0.9481486745870612
AC012409.3,Train,0,0.9477041245825588
AC104078.2,Train,0,0.9466988076851817
GRPEL2,Train,0,0.9479367623855325
RNF8,Train,0,0.9124639627148756
GSK3A,Train,0,0.945663258558477
ZSWIM8-AS1,Train,0,0.9480969372489796
AL591848.2,Train,0,0.9465712166174214
LYPLA1,Train,0,0.8054005910925105
APPL2,Train,0,0.6646171978148491
ATP5F1D,Train,0,0.9363287182916087
AC116667.1,Train,0,0.9477970581411864
PPTC7,Train,0,0.8361193245203303
CFP,Train,0,0.9472162054815795
CCDC134,Train,0,0.9452922189004714
AC092171.3,Train,0,0.9474553576307709
INPP5F,Train,0,0.8274896553052666
TMEM200A,Train,0,0.904856319482495
AC068025.1,Train,0,0.948133093771811
AC004522.5,Train,0,0.9469949272962463
ANXA4,Train,1,0.39655963269679434
DMTF1,Train,0,0.41182938401366836
PACRG,Train,1,0.3326459947918926
PPP1R1C,Train,0,0.944720164557231
C11orf54,Train,0,0.5421190003359883
LENG8-AS1,Train,0,0.9384639970744406
AC015871.1,Train,0,0.9305870803389008
C1orf185,Train,0,0.9478640971313015
AL031848.1,Train,0,0.9467601743239241
ZBTB5,Train,0,0.928953291230631
RASA2-IT1,Train,0,0.947106924201486
TOMM20,Train,0,0.9210791445855916
FOXP4-AS1,Train,0,0.9479968442545108
SLC38A9,Train,0,0.7117029845981785
AC002401.4,Train,0,0.9466753021566539
ELOA,Train,0,0.9382266455382298
CDK5RAP2,Train,0,0.7643902425102623
UGT2A3,Train,0,0.7665957402705332
DYDC2,Train,0,0.9465375452147384
GPR18,Train,0,0.9476390311560581
KRT7-AS,Train,0,0.9467255738553305
GSEC,Train,0,0.947380062747164
AC005520.3,Train,0,0.9471060503178282
IL5,Train,0,0.9471542777935903
MAP9,Train,0,0.8926849302573673
PCAT14,Train,0,0.9468382676487137
ADAM21,Train,0,0.9472926296374482
AC114811.2,Train,0,0.9470570479519097
DLEU7,Train,0,0.9457490996492985
XPO6,Train,0,0.7475841600314994
APPL1,Train,0,0.8199373144549003
DBP,Train,0,0.948016934017089
LRMP,Train,0,0.9253720870396194
DNAJC8,Train,0,0.9243276370297394
LSG1,Train,0,0.907130557011948
ZNF518A,Train,1,0.22309375074324228
LINC02099,Train,0,0.9479065342614538
AC100801.1,Train,0,0.9465316908058636
RGMB-AS1,Train,0,0.9469264159128757
WDR7,Train,1,-0.10270039748340004
AL353803.2,Train,0,0.9477469008075858
MIS18BP1,Train,0,0.8997597193990639
DAW1,Train,0,0.947193179550255
COX7C,Train,0,0.9292934458865705
SOX7,Train,0,0.9479677725753078
AC004066.2,Train,0,0.9472905674426999
THOP1,Train,0,0.9444276937840722
AC017083.1,Train,0,0.9472082424721767
FOXN1,Train,0,0.9464540655478416
SMIM11B,Train,0,0.9477847409300202
LRRC52-AS1,Train,0,0.9469509914062242
AC073091.3,Train,0,0.9471056412242316
AC244517.11,Train,0,0.9479880537530346
AKAP11,Train,0,0.7303980523700043
ABHD17C,Train,0,0.849249109394771
NSF,Train,0,0.8848978968872895
AC006004.1,Train,0,0.9463717469117172
AL034405.1,Train,0,0.9469691138040395
AL592295.3,Train,0,0.9479379523363578
AC009152.1,Train,0,0.9464793569239361
ATPAF1,Train,0,0.8994295112993991
PCDH9-AS4,Train,0,0.9468011705824917
LINC02427,Train,0,0.9438904223978919
AL009179.1,Train,0,0.9477358574860688
AC133065.1,Train,0,0.9478475479766563
RPS6,Train,0,0.8535057604362475
SCTR,Train,0,0.9194930455311088
CABP4,Train,0,0.947661184210992
KCNH1,Train,0,0.9345925362912673
EPS8L3,Train,0,0.9467831945508643
PCTP,Train,0,0.9115830281464619
GLRA1,Train,0,0.9474914828278896
AL356580.1,Train,0,0.9471917407993556
ODF2-AS1,Train,0,0.9469743680155234
AC067930.2,Train,0,0.9465384048635674
NDUFS1,Train,0,0.6983526754999245
NUFIP2,Train,0,0.7095740509996575
AC135178.6,Train,0,0.947350568560479
PSMB10,Train,0,0.948066653824269
MYCBP2-AS2,Train,0,0.9463544245523587
AC104663.1,Train,0,0.9464720401133725
B4GALT1-AS1,Train,0,0.9472771091665048
PABPN1,Train,0,0.6422242387268483
AC007613.1,Train,0,0.9470561313920463
YAE1,Train,0,0.9421755619297747
URB1-AS1,Train,0,0.94722062875496
ATP13A5,Train,0,0.9468909534023399
MCM7,Train,0,0.944064963350208
CDH7,Train,0,0.9469814761197041
PITPNA,Train,0,0.7077946639644288
NDUFAF8,Train,0,0.9461875360620573
PTTG1,Train,0,0.9465139718507012
AC024941.1,Train,0,0.94637437148815
GUSB,Train,0,0.9365734058963231
FECH,Train,0,0.9173985648020676
LINC01387,Train,0,0.9471646906945205
CYP4F22,Train,0,0.9470130541908964
MAPT-AS1,Train,0,0.9466106793950159
AC135050.5,Train,0,0.9467362015228445
EIF1AX,Train,0,0.7924578146376455
FST,Train,0,0.9476570614434041
SYT3,Train,0,0.9468847697776717
NCAM1,Train,0,0.941777940104335
SLC25A48,Train,0,0.8135198150232986
USP38,Train,0,0.9251327946579466
AP001109.1,Train,0,0.9474244779695982
UBE2H,Train,1,0.4736363813593842
AC024257.1,Train,0,0.9471876760647449
AL356379.2,Train,0,0.9468718507081151
CILP2,Train,0,0.9465456471283371
AC124312.2,Train,0,0.9466493122145208
CD79A,Train,0,0.9469522178226231
TMEM251,Train,0,0.9478164442999533
COQ9,Train,0,0.9056002183366622
AC005498.3,Train,0,0.9465014034236731
JUNB,Train,0,0.8998531787941193
AC005495.2,Train,0,0.9464418521651605
KPNA7,Train,0,0.9473235266224412
SUSD1,Train,0,0.5990293198750303
LINC02828,Train,0,0.9465479741982158
DLG4,Train,0,0.9460970105922766
AC011752.1,Train,0,0.9475397992697622
ZNF710-AS1,Train,0,0.9458726480692718
LARP1B,Train,0,0.1693077204068289
AL162632.3,Train,0,0.946463283057833
MYL6,Train,0,0.7612373556511879
C20orf197,Train,0,0.9466337993601489
AL136441.1,Train,0,0.9415425782931139
DPYD,Train,1,0.5106285716037063
B4GALNT3,Train,0,0.8648771040715117
TRUB1,Train,0,0.929752364909433
AC009139.1,Train,0,0.946995414330746
ANGPT4,Train,0,0.9467627987667698
ZNF766,Train,0,0.9267838319762262
SPATA32,Train,0,0.9473871954470842
SUPT16H,Train,0,0.8950088675180828
SYTL3,Train,0,0.8350331139430373
AL355388.2,Train,0,0.9469625262553757
TCEAL3-AS1,Train,0,0.9465419823945054
AC007952.6,Train,0,0.9474429360873474
LRRC43,Train,0,0.9477389270051859
AL590064.1,Train,0,0.947831452143775
RIC8B,Train,0,0.6818348427502046
UGT2B15,Train,0,0.9464277567750959
KRTAP5-1,Train,0,0.9465744219019868
LINC00244,Train,0,0.9464309118463667
FOXD2,Train,0,0.9476112261665309
FUBP3,Train,0,0.8010858838060312
TMEM169,Train,0,0.9469100116813525
ERICH1,Train,0,0.5339571759589606
DNASE1L3,Train,0,0.9453746092641384
TMEM263,Train,0,0.8864871429648252
NR4A3,Train,0,0.7530208140541438
AL356056.1,Train,0,0.9468019575717272
FAM186A,Train,0,0.9481067707468598
AC087564.1,Train,0,0.512554754985016
AL133355.1,Train,0,0.946503158012707
AC116348.2,Train,0,0.9463761119819848
MANBA,Train,0,0.7310470192584875
UBP1,Train,0,0.8342334347573429
LINC01937,Train,0,0.9478156902566179
AC079988.1,Train,0,0.9463775793557404
UTP4,Train,0,0.8694507063214347
PDE6A,Train,0,0.9474456003846758
PROM1,Train,1,0.18435767649082901
AL157931.1,Train,0,0.9361992641840269
AC026523.1,Train,0,0.9475592216106193
PSMD1,Train,0,0.5851972038982918
ZNF484,Train,0,0.9408873452493649
AC011466.1,Train,0,0.947368548178671
AC110792.2,Train,0,0.9464009611498378
AL121748.1,Train,0,0.9464866868502545
AC068193.1,Train,0,0.9475804778196821
AC110611.2,Train,0,0.9469916691562276
AC016526.2,Train,0,0.9480589552534611
AF064860.1,Train,0,0.9480826222305544
LINC02648,Train,0,0.946547772700118
SPAG17,Train,0,0.6776888215672023
AL031710.1,Train,0,0.9472420396046899
PDE7B,Train,1,0.44585319161899917
PHOSPHO2,Train,0,0.9479600234975688
AL122014.1,Train,0,0.9469516184889776
ATP1B2,Train,0,0.9474301924022789
DCAF15,Train,0,0.9453942534525285
C12orf10,Train,0,0.9481695723719255
IGSF8,Train,0,0.9455468808294993
IQCE,Train,0,0.8995365431340164
C11orf86,Train,0,0.9467118998518219
CASC18,Train,0,0.9478908586658249
ZFP91,Train,0,0.8318590141870899
CYB5B,Train,0,0.8385474861828519
LINC02577,Train,0,0.946714382016873
STIMATE,Train,0,0.9274281460581036
PROSER3,Train,0,0.9289354067736341
ULBP3,Train,0,0.9470770588849547
CACNA2D3,Train,1,0.17076824197264098
SNX2,Train,0,0.7259581427948267
AC069503.1,Train,0,0.9481434581970599
GCSH,Train,0,0.9401387527603071
SMAD5,Train,0,0.7811580266261094
LINC02853,Train,0,0.9371864659641818
AC012150.1,Train,0,0.9466305416732859
AC079340.1,Train,0,0.9478489692986042
AL355102.4,Train,0,0.9446730018306089
TMPO,Train,0,0.9006628228769072
TNNI3K,Train,0,0.9059813621480298
MYMX,Train,0,0.946350419609756
AL023806.4,Train,0,0.9464001290952251
PTAFR,Train,0,0.9360008510308822
POLQ,Train,0,0.9479310530457065
TNFAIP6,Train,0,0.9472907190535592
B3GNT4,Train,0,0.9471307192288101
RIOK1,Train,0,0.9429072334281993
SEPHS2,Train,0,0.9469732702809255
PCNX4,Train,1,0.00023899221576908778
AL390760.1,Train,0,0.9466219275305005
FAM245A,Train,0,0.9481642323252714
TUT1,Train,0,0.9351660084092639
C2orf66,Train,0,0.9469516426682683
AC090559.1,Train,0,0.9475105316388522
CCN2,Train,1,-0.0799542843894142
C1QTNF4,Train,0,0.947662638962793
AC026689.1,Train,0,0.9023665250242802
ENDOV,Train,0,0.9346414342079676
VPS25,Train,0,0.9463714806961415
STX11,Train,0,0.9480541447267542
CHRNB2,Train,0,0.9464178712132956
AL357054.2,Train,0,0.9481794177323842
AL161941.1,Train,0,0.946448714609963
FAF1,Train,1,0.47905579882556854
ZFAND2B,Train,0,0.9391724831007044
SCG5,Train,0,0.9476936650331185
AC016252.1,Train,0,0.9476889648973077
AC016957.2,Train,0,0.9477005689032385
AC091100.1,Train,0,0.9474365978394095
AL024507.2,Train,0,0.9466948264258862
AL031123.5,Train,0,0.947032977210186
C4orf3,Train,0,0.9459282478980267
SSB,Train,0,0.9313332086188694
AC011379.1,Train,0,0.9343456534463278
BDNF-AS,Train,0,0.7562231580078582
CELSR3,Train,0,0.9473599677356882
AL953883.1,Train,0,0.9463628400845399
ASPRV1,Train,0,0.9472962697180701
FGFR2,Train,0,0.4803895965889416
TMUB1,Train,0,0.9438269177003447
MYOM2,Train,0,0.9453024413496762
TMEM178A,Train,0,0.9147583501952914
ZNF423,Train,0,0.9061487996601887
SATB1-AS1,Train,0,0.9474121005625717
BID,Train,0,0.9430123122800674
CEACAM21,Train,0,0.9475201984703359
AC113137.1,Train,0,0.9432278361660917
WDR78,Train,0,0.7369778883746716
AC084824.4,Train,0,0.947515765951119
TNIP3,Train,0,0.9473184646445882
AC002383.1,Train,0,0.9479206143456487
AL359915.1,Train,0,0.9230402953330549
SUSD2,Train,0,0.9477315227288616
PHF10,Train,0,0.9062831439693858
UBE2I,Train,0,0.8800393449697603
AL009176.1,Train,0,0.9481457703440536
AC024560.4,Train,0,0.9440306698338966
LINC02320,Train,0,0.9476350491379454
HEATR3,Train,0,0.9340244255324263
EPB41L1,Train,1,0.03636932781572006
AL513220.1,Train,0,0.946360421652702
AC008764.6,Train,0,0.9475356819025339
AC074099.1,Train,0,0.9463792881270585
COL10A1,Train,0,0.9476447298243487
SNX31,Train,0,0.9472192760647613
FZD5,Train,0,0.9470114398105388
ARSE,Train,0,0.9346945318481057
CYP11A1,Train,0,0.9476988878201751
AUXG01000058.1,Train,0,0.9009314911282421
NUP133,Train,0,0.8667783338485484
CNNM3-DT,Train,0,0.947001090951736
GIMAP6,Train,0,0.9474949025710859
AC096711.2,Train,0,0.9447904340343038
ELP6,Train,0,0.9371419094597485
ZNF80,Train,0,0.9466465919263468
CLDN11,Train,0,0.9480913728909737
AC016586.1,Train,0,0.9464050552358387
CENPN,Train,0,0.9479775639481468
IL5RA,Train,0,0.9473372784316094
LGI4,Train,0,0.9476668654165722
PPP2R5D,Train,0,0.9376280350001358
LINC02463,Train,0,0.9467406760011967
RERG-AS1,Train,0,0.9477225233541847
LTF,Train,0,0.8848162535483762
LINC02818,Train,0,0.9466288201038006
PPP1R3B,Train,0,0.9386712008124025
AL672277.1,Train,0,0.9481184739178077
LRRC8E,Train,0,0.9478610392397432
NSUN3,Train,0,0.8572563975103955
AC114730.2,Train,0,0.9477781300452048
PSMA2,Train,0,0.9423723983799845
AC005944.1,Train,0,0.9470214052201235
TOP1,Train,1,0.3054468615484289
AC116366.2,Train,0,0.9471299845077162
AC007666.1,Train,0,0.9466683178066216
BLVRB,Train,0,0.9247627412589279
TBC1D3D,Train,0,0.9475345749056349
ADAL,Train,0,0.9096418711464264
FAM160A2,Train,0,0.8973918880610648
DUXB,Train,0,0.9474043274929385
NUDT17,Train,0,0.9476437817500858
MTLN,Train,0,0.9481112049556163
ABCB4,Train,0,0.9399014295248193
MTMR7,Train,0,0.9304810912924267
NRM,Train,0,0.9479170254178348
SMYD5,Train,0,0.9471907160187704
GRIK1,Train,0,0.9417995187383598
AC026191.1,Train,0,0.9467255326235349
EPOR,Train,0,0.9177823310442011
BAHCC1,Train,0,0.9419510429366069
MTRNR2L3,Train,0,0.9464299756955397
MSH4,Train,0,0.9477181392596898
AC004461.2,Train,0,0.9464190732165922
ZDHHC23,Train,0,0.9390081829013679
AC027544.2,Train,0,0.9471303875039604
LINC00842,Train,0,0.9466337316586724
GORASP1,Train,0,0.9387388947929889
ADAMTS13,Train,0,0.9459908163939862
MANEA-DT,Train,0,0.9475409093344218
SLC12A5-AS1,Train,0,0.9464516021805938
SFT2D1,Train,0,0.9120938176013741
TM9SF1,Train,0,0.9431034925268987
GOLT1B,Train,0,0.9387124850397938
LINC02240,Train,0,0.9480476181080651
IQCJ-SCHIP1-AS1,Train,0,0.9473194063634083
ARHGAP40,Train,0,0.94433847592789
COA4,Train,0,0.945921489052038
AC105942.1,Train,0,0.9421574875209279
AC007681.1,Train,0,0.9264362403251565
MICOS13,Train,0,0.9424746542678497
NDUFAF6,Train,0,0.8652077823587648
TRIM16L,Train,0,0.9464521571498415
GRK3,Train,0,0.7643740908844557
AL117335.1,Train,0,0.9466682532359831
AL513534.2,Train,0,0.94775765967024
HDAC2,Train,0,0.9064467720616913
CCDC137,Train,0,0.9417416025812433
MSLN,Train,0,0.9459938592400086
SGO1-AS1,Train,1,0.35966629851399634
AC073968.2,Train,0,0.9474771588678337
AC131011.1,Train,0,0.9474205534121894
AC093791.2,Train,0,0.9475304179329576
AC092617.1,Train,0,0.9464151177168144
SPATA22,Train,0,0.9458098800658946
TESK2,Train,0,0.918910449376494
AC116616.1,Train,0,0.9466718895197512
AC068491.3,Train,0,0.9478344902862246
TEDC2,Train,0,0.9468493337114503
AC105118.1,Train,0,0.9464932284683889
PABPC4L,Train,0,0.9474114066563899
AC036214.2,Train,0,0.9473945802170444
EPC2,Train,0,0.18543816478552894
HUS1B,Train,0,0.9464522360117618
RAMP3,Train,0,0.9364209407012651
IGKJ5,Train,0,0.9464198853309421
SMIM15-AS1,Train,0,0.945408314434541
ANKRD52,Train,0,0.9313827682271429
FBL,Train,0,0.9473397799188371
ME3,Train,0,0.6556507596236308
LINC02160,Train,0,0.9467856167598891
RAB28,Train,0,0.15967959927219127
SLC16A7,Train,0,0.3303177071226394
LINC02636,Train,0,0.9477782171482276
SGPL1,Train,0,0.8263854151307786
MX2,Train,0,0.9460719806980064
BIRC5,Train,0,0.9471114439840721
AL626787.1,Train,0,0.9464524654635279
ATAD5,Train,0,0.9328824104840188
BOK,Train,0,0.9405189527667347
RFTN2,Train,0,0.9449080916837993
AC024451.4,Train,0,0.9475135790611374
AC016526.1,Train,0,0.9167487405895732
INO80B,Train,0,0.9396749257513791
AP006259.1,Train,0,0.9466186240910082
AL589787.1,Train,0,0.9476449641881852
AP001542.3,Train,0,0.9463637387772708
SUSD4,Train,0,0.7636715353129006
AL136372.2,Train,0,0.946557399108345
MPHOSPH8,Train,0,0.4784015061143212
AC015911.3,Train,0,0.946449627237757
LINC01123,Train,0,0.9475979542917532
SPHK2,Train,0,0.9404057815661065
AC083805.2,Train,0,0.9474781901808701
PLAG1,Train,0,0.8983529943942152
MXRA5,Train,0,0.9304913432564548
C9orf57,Train,0,0.9466763113195446
AC090371.2,Train,0,0.9465979906653526
ZG16B,Train,0,0.9465169139115783
PLOD2,Train,1,0.1375011794913559
PKN2-AS1,Train,0,0.9336332369175313
AC027682.1,Train,0,0.9463693054993241
SMG9,Train,0,0.941748550737772
AL138966.2,Train,0,0.9465616415772837
ZNF233,Train,0,0.9476680839869407
STX1B,Train,0,0.9478111712107375
KCTD13,Train,0,0.8952584976716669
NT5C3A,Train,0,0.8575025541534941
STEAP2,Train,0,0.9079785777595527
AC009090.6,Train,0,0.9481466572147631
SRSF1,Train,0,0.8595880836183649
GLYATL1,Train,0,0.8995292459784885
SPINK1,Train,0,0.9468768532784984
AC011815.2,Train,0,0.9478468421796323
ZRSR2,Train,0,0.9012143070665806
MYLK2,Train,0,0.946447413966017
AC136489.1,Train,0,0.9467594304073657
AC036176.1,Train,0,0.9476191282994887
ARHGEF12,Train,1,0.5197589551969789
AC026202.3,Train,0,0.946360771225923
AC091979.1,Train,0,0.9464209443151455
NAGK,Train,0,0.9349761131569666
BUD23,Train,0,0.9310842168041038
HEXD,Train,0,0.8539685545313419
DNAJA2,Train,0,0.9371498142707485
AC008080.4,Train,0,0.9468018628689367
SPATA2,Train,0,0.9481512200491375
SCP2,Train,0,0.645810880145692
AC009560.1,Train,0,0.9464302418161047
TMEM211,Train,0,0.9473559494522675
CERS6-AS1,Train,0,0.9464784862341652
ATP6V0A2,Train,0,0.9243439048958028
SNAPC1,Train,0,0.8265994414762289
COG6,Train,0,0.692390820993462
AL035409.1,Train,0,0.9468486305425222
ODF3B,Train,0,0.9436145963995431
LRP5L,Train,0,0.9135064186498058
AC068389.1,Train,0,0.9481247320818816
CD72,Train,0,0.942100788503727
SLC12A2,Train,0,0.8228311785472777
SSBP3,Train,0,0.40823559130119463
AC024587.2,Train,0,0.9463446992972006
AC007666.2,Train,0,0.9481046645463124
C15orf39,Train,0,0.9481596790842725
LINC01852,Train,0,0.9474133971871878
LINC01304,Train,0,0.9463486153164685
MRPS36,Train,0,0.9357733657260541
MAPRE1,Train,0,0.9333413514197414
LINC01567,Train,0,0.9479229545723038
AL121935.1,Train,0,0.9472679290674773
CIPC,Train,0,0.9395947023220669
MRAP,Train,0,0.947643981016899
AC109811.1,Train,0,0.9474963009472017
SLC25A47,Train,0,0.9467374871614529
LINC02568,Train,0,0.9318080328422945
AC015908.4,Train,0,0.9464023503683011
C17orf58,Train,0,0.9476781029933364
AL021368.3,Train,0,0.9473137115643846
ZP3,Train,0,0.9401350259296987
AF117829.1,Train,1,0.4654994700336241
PAQR5,Train,0,0.419982395695205
LINC01513,Train,0,0.9465192466973199
AC011451.3,Train,0,0.9479221021023654
AL161757.4,Train,0,0.9468342391591092
LINC01013,Train,0,0.9475261304148447
ADAMTSL4,Train,0,0.9438216921218621
LINC02413,Train,0,0.9479566157885041
ALG9-IT1,Train,0,0.9476223837565485
AC092574.1,Train,0,0.9467606482422865
LINC01622,Train,0,0.7065354897733671
ZNF503-AS1,Train,0,0.9465283978539829
CASD1,Train,0,0.7590389472319321
AC010735.1,Train,0,0.9464458645692606
DSEL,Train,0,0.9431654581635224
SIRPB1,Train,0,0.9474553049168127
SSBP1,Train,0,0.8712392981878229
DOCK9-DT,Train,0,0.946712019601938
AC010336.4,Train,0,0.9463996030814684
AC083973.1,Train,0,0.9466978215010379
SLIT2,Train,1,0.47949269682981044
ADAM7,Train,0,0.9469817438481747
TIPRL,Train,0,0.9225046395375209
CPT2,Train,0,0.9451158762026063
CASP7,Train,0,0.9359452727550113
AL713851.1,Train,0,0.9468413231573426
TRMT1L,Train,0,0.9198052599856317
GNPTG,Train,0,0.9145503437823832
LINC02245,Train,0,0.9355981394589048
TRIM7,Train,0,0.9475565649874986
FAXDC2,Train,0,0.9057364454886262
ZNF888,Train,0,0.9426227529474328
SERPINI1,Train,0,0.9445060991564384
AL603840.1,Train,0,0.9481839513160683
FGF11,Train,0,0.947781412772763
TYW1B,Train,0,0.7088660426331671
AC005329.3,Train,0,0.9464990962581041
LINC02182,Train,0,0.946998021436123
AGRN,Train,0,0.8976391528942137
LDAH,Train,0,0.6295822203696351
LINC01117,Train,0,0.6846772822344586
HSPA1B,Train,0,0.9427644753674543
LINC02265,Train,0,0.9468450975839791
C12orf29,Train,0,0.9465746860669317
RGS14,Train,0,0.948129750917433
PCAT5,Train,0,0.9463793200239441
LINC02548,Train,0,0.9463885010048375
AC090791.1,Train,0,0.9473752567587362
CCAR1,Train,1,0.11331372577901806
CIT,Train,0,0.8664629022886146
SPIC,Train,0,0.9465672905569118
AC007406.1,Train,0,0.946531373594048
PCDHGA2,Train,0,0.9470384176379618
CWC22,Train,0,0.8438752649136285
CPHXL,Train,0,0.9476817084368837
AC064834.1,Train,0,0.9478678714215314
AL353150.1,Train,0,0.9470372956107062
ZNF593,Train,0,0.9481684750117986
PSMF1,Train,0,0.8379185239445185
MYO3A,Train,0,0.8744428647257606
ASCL2,Train,0,0.9467590295085728
LINC01322,Train,0,0.6760725339436735
C7orf61,Train,0,0.947825264546908
ZNF724,Train,0,0.9480890831499846
FCSK,Train,0,0.9376975942690665
KIAA1614,Train,0,0.9390665754595813
Z73420.1,Train,0,0.946679140138461
WARS2-AS1,Train,0,0.5554687568581312
AC112484.3,Train,0,0.9472971825865598
HOXC5,Train,0,0.9477859540901565
AC243829.4,Train,0,0.9469979757742069
AC037198.2,Train,0,0.9466389206400522
TMEM237,Train,0,0.9421142560427604
UBASH3A,Train,0,0.9474068951641794
AP001001.1,Train,0,0.9470975768489919
UBQLN4,Train,0,0.9388149935165852
AP003717.1,Train,0,0.9469699683771101
CNTN2,Train,0,0.9469754599634312
PCDHGA3,Train,0,0.9471588226967531
AC067750.1,Train,0,0.9474644508605102
ZNF594,Train,0,0.9319186789950347
AL049869.2,Train,0,0.9475349929785422
PGBD2,Train,0,0.9480953552651735
ELK4,Train,0,0.8391926437669107
RASGRP1,Train,0,0.8699350335756827
BEND3,Train,0,0.9476299929092185
DBR1,Train,0,0.9460127042220545
KLB,Train,0,0.9472372440564222
AP5Z1,Train,0,0.9311470536359833
EIF3K,Train,0,0.9004340786921495
AC026992.2,Train,0,0.940281247684672
AP002813.1,Train,0,0.9480959244236759
SNIP1,Train,0,0.9376870314742195
CCDC148,Train,1,0.1766756265016131
IL2RA,Train,0,0.9479364141185265
BAG3,Train,0,0.9235347793756952
