,PC1,PC2
ZNF805,5.039354816078447,-1.4054460967135103
PNCK,0.9819007209122794,-0.408733609478997
JMJD8,5.090466230103707,-1.3988069117034563
SEMA3A,12.275958466255583,-11.504004872297438
AC099522.2,0.13404926653055593,0.07401062105137567
AC244100.4,0.009612898456463107,-0.0095883454476165
TOLLIP-AS1,0.25745762964424224,-0.050440211400174
SLC25A53,31.65701960099662,-3.893740919290629
RBM38,2.9334433864904277,-1.7328088635406278
NSUN7,40.13965354294276,-11.115110668006983
FAM155B,0.2515427304639717,0.009141877761560235
TBC1D2,12.41186930071568,-6.599016920848445
RNF130,125.93590514623543,-34.57883881066313
AP003486.1,2.658555540172139,-0.8670394580526452
LSM14A,176.49307646918447,-83.944343215929
AC022903.1,0.1698296592007521,-0.03665268869513963
AC000065.1,3.146663994968132,-2.324510532991267
AL606807.1,0.3969362787081299,-0.12851910763211186
MRPL48,22.085506747384443,-4.333294961761551
ZBTB46,54.81483627465816,-28.74133731693905
AC016383.2,10.144613889546106,-10.649405532027496
LTBP2,28.698695252035257,-26.766774087787866
HLA-DOB,0.1610581633741734,-0.0762580397704415
GATA2,6.641716771443522,0.47849356337524934
ABI3BP,122.25574179932258,-141.52065202844724
ACSL3,84.73763510547614,-4.2366679059015535
HEATR5A,64.52991267396557,-15.863021581072386
AC010503.4,2.980314685972767,-0.9284394086214631
AC011444.3,1.6124480020211693,-0.3066187873472831
LINC01710,0.029517712783479155,0.005748364782570587
ZDHHC13,39.1434990619108,-8.052704659313008
MAP1LC3C,0.09625314694938505,-0.0525890587252474
SPA17,6.168413566098812,-2.208907207279113
COBL,132.67347904677766,-32.43569570545053
GRHL1,12.410634585282104,-5.394714730067625
AC092070.3,0.22266646347476723,0.023803686402969346
SERTM1,0.4931256593384339,-0.41246702357031606
AC007743.1,1.1773679453013515,-0.5849658129582436
PSMD5,21.329497578188814,-7.868091052834242
GTPBP2,15.648503126044359,-8.631073164526015
ARGFX,0.11729145429195456,-0.053015190102191745
CCDC39-AS1,0.1236132670109979,-0.01308576423096314
ARMC2,55.759421399697054,-19.323912613977964
YEATS4,6.869918194046934,-1.1037482877092908
ACOT1,0.664344473425852,-0.38284366265013214
MGAM2,1.3420659728394737,-0.6236089162760645
AKTIP,7.901179817210207,-0.7511724159407235
FMO5,17.64313027938069,-6.941528213476875
AC092115.2,0.14432123340037217,-0.032850540569945914
AC011297.1,0.4555080764475949,0.09597790111480241
AC016821.1,12.509215496203502,-6.739161266825911
AC108488.1,1.6283609909459806,-0.7085021344603735
AL662844.4,0.88346326330846,-0.3065709043659064
AC012103.1,0.027128796537409555,0.002897227694568003
TMEM214,7.985820578616923,-3.6356600269723645
LINC00346,0.4609816267814629,0.012940356185230373
AC009365.1,0.18156796240112108,-0.0924416464236107
AC005154.4,1.2816180812388958,-0.4382271861353896
AL139317.5,32.38535697004975,-16.76106462833481
AC004832.4,0.030470000005598807,-0.01386126244816661
AC004593.3,0.4205729271641698,0.04744674448355732
AC091180.5,0.6444938623131826,-0.3227565515523607
TMSB10,17.850640975724996,-20.72947862304947
ITM2A,0.9170297788840938,-0.3863797773056282
CADPS2,469.36897408460646,-15.439241067560737
SPINK5,8.149448792732736,-1.3224653349920135
LINC01938,0.06218655251632802,-0.018031445109547035
CLMP,11.658973045513022,-9.700078972138092
SHANK2-AS3,0.18833303207355356,-0.06210967328332166
MFSD3,3.715138626044824,-1.5745350103380922
STK3,300.83797145486005,-130.40255571023908
AL031293.1,5.072016015167405,-2.3168215679973874
SLC37A3,38.19891947583418,-20.597631748273574
SERPINA1,6.177453026670004,-4.8358922545343965
RPL19,7.37597065573515,-1.9857156260693798
AMELX,0.08604965827164983,-0.04458568593701536
MMP13,0.6027128318059994,-0.24739683502514973
SLC19A3,18.24664797367601,-2.8823993470677878
AP001363.1,0.5996449357978818,-0.4259337008967656
LIPI,0.5021350320920908,-0.2717176604965745
GID4,5.868310316776705,-2.145745365925651
AC098656.1,10.427375665234052,-7.445230839326644
AC069272.1,5.962862281564533,0.7089966645506243
PRR5L,13.316999866938785,-4.570511617282359
AGL,46.86912637783864,-3.804970531944048
AC092279.1,21.315642945099093,-6.605191214514281
NUTM2A-AS1,101.80306603170268,-39.954424414132
AP001160.4,0.2732127577321218,-0.12560470777542793
TMEM107,3.6442220938089105,-1.0031440270310752
KANSL3,73.53583168365118,-22.374986686092296
KCNAB2,15.17191186861444,-9.573397128533838
SGCD,60.82576046698568,-11.474229082572785
SAMHD1,27.319222191320787,-20.812589287550978
S100P,0.5513925719568343,0.09272340589493289
PTPN3,125.88245071323132,-13.754519764500333
MPP3,8.107295281327378,-6.347181855515044
ACVRL1,2.498849807487685,-2.0042509758097746
ACP5,5.918631048914292,-4.852006026892242
USH1C,28.21548179485821,-33.06210535393996
AC012640.4,0.45302945455450977,-0.1686782177602736
FAM120B,117.07017973061647,-29.760835646145058
PLB1,3.4158938836500146,-2.6912789553737526
AC090152.1,0.4966745536757248,0.05444963057016769
OGFRP1,0.8456019947331023,-0.476939331020347
ARHGEF18,59.31489544420332,-5.394437917445066
PRMT7,20.677455487522202,-5.802805543036643
KCTD9,32.79934852852966,-7.604201827146599
SPRYD4,4.026300712376193,-2.153105002471609
LINC01606,172.48294482644005,101.3408982042479
THOC7,13.931597517242198,-4.724523727959257
AC090844.2,4.034226840581504,-0.5095835958831801
FAM20C,107.96695677910147,-42.831403402186055
AL122125.1,0.1214444872798963,-0.03236463994448358
CCDC71,1.1325735121701042,-0.28267047072277657
AC097658.2,0.13232075053331657,-0.09306671746055599
CLPTM1,21.245598644709343,-9.58690837344037
PACRG-AS1,0.1910968911996021,0.003446475840263834
MYO5B,116.78190205755348,-80.49762290611157
PLA2G6,22.313853232826194,-10.004317435229073
LINC01436,0.1578881916648114,-0.04154426546545391
NECTIN1,3.6468109237940114,-1.3844562095938795
LGALS8-AS1,0.09413193462004,-0.04583264820157355
AC119677.1,0.043694009910086755,-0.029806884797201887
MT-CO3,6.8637486313863905,-0.7325749165790256
SLAMF6,1.5892271392410957,-1.4706684329718918
AC084757.4,0.02894372582324898,-0.00754908759736478
AC093817.2,10.130168451402255,-1.2928230250200188
PCM1,230.95664839617748,-46.556931989498196
AL606760.3,0.06243304292824394,-0.028154795145849055
PDCD10,41.993088782663456,-12.981941520966537
AC127526.1,7.2147330034865025,-6.36595039600864
AC253536.6,0.5429005234240781,-0.18514660429625313
AC005383.1,0.197654862388241,-0.038115097556907035
TMEM240,0.7591344696157559,-0.4554073267149606
C20orf187,0.9279151089699216,0.04771783137398304
TMEM273,1.7754696544022996,-1.2675104174652896
GALNT6,4.480936752800312,-1.6439622771311027
ERVMER61-1,51.08744149850084,2.924341164639541
ZNF597,1.3109179787138872,-0.47367401652860036
AC092691.1,13.131961624206548,2.2423524481713533
LRFN2,0.9212398996637515,-0.5156605655635076
AC004969.1,0.029584985554518096,-0.010536764118389944
AC092490.1,0.016494525196218347,0.0034351072534913227
RNF216,84.79679935215557,-30.15688723686765
ENTPD2,2.47571968183465,-2.916437059325153
DNAJC4,8.00021656523892,-1.139981583426263
C1RL,38.55907206685508,-25.233970020334464
AC012462.1,0.2322762098740573,-0.16532257784579943
LINC01715,0.3777247389693452,-0.1478829064656292
LIN54,21.708073183900066,-7.4231391168201535
AL606970.3,0.9515352464232214,-0.5767412027268657
ITGB1,147.69642453966554,-85.9466947913248
MAMDC2,18.417505039593028,-8.04369837287431
HOXD4,6.135065898746575,0.6636690523635902
DANCR,4.948337885844275,0.08752583589823434
LMOD3,0.5222732958763754,-0.07517548136441309
MFSD13A,2.337956200238753,-1.2927930828146668
AZGP1,5.022973458962421,-4.109454711991737
AL596087.2,0.9040845466328982,-0.6389622576649302
FOXN4,0.24653317839984176,0.047466245632361674
TPX2,0.5329399271545141,-0.29879984801862697
KIAA1549,65.3994347812161,-45.16295273878668
SRCIN1,2.477665038363238,-0.9211662707513218
ABCF3,4.754753870309028,-1.738130043367127
AL356295.1,0.830878462840664,-0.045532613035711565
DOK7,3.638462734301785,-0.7029058678604048
AC002511.2,0.012847045615677746,0.004881385924172264
THPO,0.38117480792951286,-0.30494079616996905
OTOA,0.7461011694660243,-0.4004880682411851
APTR,15.155972401212331,-2.7029520994437193
AC011446.1,0.19976895493687533,-0.10192184004920937
SALL2,0.5904805468815535,-0.28855384289893243
AC120498.4,0.581809180993134,-0.16354010154621573
TRPM3,298.4221175894444,-195.62288606378198
AL121908.1,0.062494231667459516,-0.02077736114196112
C11orf65,29.70512848698001,-0.023560712886266384
AL034548.1,0.020808094586003432,0.005118836849731687
MYH9,184.1657552813024,-155.45308993620944
AC104964.2,0.07430475964099345,-0.0535251051213354
ALDH3A2,38.99661265835173,-25.47265797547375
AL138720.1,2.0807199233771025,-0.6967613237724046
CHD1L,1.2888146670384764,-0.5723109383186215
AC007922.2,0.05954703433285919,-0.008642062342580553
LINC01107,0.16851955908570992,-0.0802851207752435
CR392000.2,0.011239839517652339,0.0068296956640135666
Z68871.1,6.362884668620464,-1.3448087435073606
UTP23,10.02576106676339,-1.5286238764915034
AL157756.1,1.6466198025287027,-0.7068776187738853
OR5P2,0.04750926647993295,-0.0050406336789470384
CES4A,6.360389148179822,-6.427360567294242
AC092807.3,4.224916726461378,-3.413071781319174
CDH3,17.984342649825926,-1.507744147001863
CYP4F26P,0.760362537661984,-0.06295846970817356
AC027307.1,0.2290860738446465,-0.10867445043256212
AC008825.1,2.30295002603472,-1.2084574181159133
AL121929.2,0.5038893343034029,-0.0016661071828526636
NIP7,2.0383359022580776,-0.8390384394625575
ARHGAP29,428.96007210500153,-175.1743365803254
HTT-AS,0.8610005392508162,-0.4806682888501774
CLIP2,39.900988159292055,-14.763046502519321
DCX,0.14137852766393605,0.0643686627749638
FAM106C,0.2522330458957459,-0.11498367346736771
RRS1,1.0102935546819622,-0.30001563514218815
C3orf20,4.026355694047666,-1.1480596707031743
STARD3,16.72957053744307,-6.496667239140613
SKIL,108.02216608607677,-64.38344013807091
MRPL54,1.5896607071519353,-0.4020894667873955
OR10G4,0.02881207309365864,0.012208736866088893
AC015983.2,7.704298968831679,3.2488823083722744
ZNF572,1.0165634272174158,-0.11654279155022963
AF121898.1,0.46643273914229183,-0.09606747241668351
CPLX4,0.01582833506998655,-0.010373658222925968
FMR1-IT1,1.0508447293325947,-0.35897095026894005
TAS2R31,1.3824681556320784,-0.4418486281442603
AC022079.1,0.5661066606430586,-0.24488687714470272
GP1BA,0.5937502125538253,-0.20748308847007607
HHATL,0.10045810778705734,-0.01770641771962248
TRG-AS1,2.930145273224628,-2.556473668825741
SPX,6.700667761965277,-2.094619842196708
PRRT2,6.997214677576728,-5.813380344528351
PRR12,23.264461561570872,-8.733941982880072
AC100786.1,0.1295419823653016,-0.043044900220270486
RAB3A,0.7386498241396565,0.08260775704427084
SLC25A25,26.598756067152447,-7.024496019540943
AC079062.1,0.25069213630674264,-0.15763895820310994
AL139082.1,0.10587393300576571,-0.019213333559497434
NDUFAF1,6.798306108420954,-1.8328826281437216
AC068985.1,0.11581822901443355,-0.0395235447268759
AL138724.1,0.026396574953953814,-0.0039065320183152095
ATAD3A,6.309899905817422,-2.506719013440908
ZNF785,13.914715410325257,-5.015524712215797
TMEM59L,0.19127951858073663,-0.12355214674255761
OGFR,12.365370259029678,-5.954443442774419
KIF18B,0.30337146668741405,-0.2760514078244512
AC005920.1,1.454690282550228,-0.4794247309887803
ZXDA,1.105769379077992,-0.26827591875821344
RPS14,27.357009173099854,-9.268965056633707
AC007728.2,0.03272985041592088,-0.018394301259725965
LY96,3.7840783472420885,-2.7134791945397185
C7orf25,1.6291531618399089,-0.60000000574573
MID1IP1,1.7350185084584862,-0.32069238189659754
LINC02763,3.924163884977692,-1.4290724793857232
UBA52,20.360804018177493,-12.982820049140622
AACS,13.582875602340117,-3.0698692864095887
CBLB,294.7505218012657,-101.98839976940711
AL359878.2,0.4586193942449275,-0.045832898174546235
BATF2,0.7433623677665798,-0.7331914984093314
PLIN1,0.7602380843605003,-0.04111702295872192
AMN1,26.728205066044225,-2.5748149862048204
AC123905.1,0.3908185106663553,0.07562822442755548
AZIN1,35.5092787288513,-22.443639878811116
DPYSL2,32.86550227921682,-29.947970700684444
YBX3,138.35591521104107,-56.0261138906667
MYLPF,0.6237034241330274,-0.24215858282464855
AC025171.3,0.11320403217189726,-0.02849444257602905
CASC11,0.43372891606204467,-0.41848787839079443
SMIM8,53.51451074121883,-4.720800444586205
AC234781.1,0.5241387533802726,-0.2087332959829445
CD180,0.08503815103527952,-0.08641839409968859
TM9SF4,42.01294771401919,-14.841752571958125
MIR4458HG,4.354399902917366,-0.6468749566488906
SEPTIN4-AS1,4.232206558767357,-0.43110159855689967
HTR6,0.01305606807363741,-0.011855380378714635
BTBD11,53.99031387432164,27.08214251408611
ZC3HC1,20.559876122490415,-8.755894728125366
MINCR,1.2089913066156246,-0.24151936459924164
C9orf163,0.31865787029499837,-0.07855547936551487
NOMO2,4.365286874608686,-1.3759817203754596
FRG1-DT,24.306244925715067,-2.1728688009130788
GLRX2,2.909275893954846,-0.5346154510468135
CSNK1E,26.550349169681354,-16.154265351546528
GASK1B,9.479888485748239,-7.001960793074339
CFAP53,6.6348076016084825,-1.5398155840748762
AC004949.1,2.6456450528023976,-0.6289342412808406
TMEM218,4.710321312845314,-1.8873837980687034
IATPR,0.24009429616962694,-0.2824758482206433
METTL9,36.29494887225746,-12.270919300704584
TRIM17,1.5305273823626522,-0.6304249267057239
CHRDL2,0.5329061315198311,-0.22116586742671698
MAOA,39.679502344499795,-13.725481400099827
LINC00865,1.2949544618799562,-0.2910699666990396
COX7A2L,26.49477764840405,-6.462404020008443
FHOD3,370.08654716117724,-239.81921619103255
SLC10A3,1.3897216354674529,-0.8481746209042335
WDR12,21.82689118329119,-6.709488993269386
MIF,22.41715883696649,-8.93921357837126
PTPRB,49.5073814697767,-35.864318206005244
LRRC74B,0.0979155454248589,-0.09643063125980762
SS18L2,4.268844274934474,-1.3842877455845028
HPSE2,14.17799509014647,-7.867172145188839
AL391832.4,0.9305637992829539,-0.3091612797992898
AC009305.1,0.14456507481385897,-0.20399471585611076
AC079414.1,0.13345537931485502,-0.010667035705901046
AC093765.3,4.7135878126360575,-2.527227809042569
CDC42BPA,325.17090683863916,-126.26853492578917
SAMD9L,14.748369566632734,-5.7744081480787095
TNIP2,8.77811351806086,-4.980333224429484
SLC22A11,17.572027815723956,-12.729421282200892
AL353648.1,0.4723872091148557,-0.17249881078428653
PCDHGA6,4.681620222876263,-3.225117615793558
RIC1,122.57084414634818,-43.719954360964294
LRRC17,6.341115570558571,-1.7048556216084512
AC007686.3,1.010319057907873,-0.21654463963286316
DNAAF4,47.97034777113436,-19.923299926625383
AP000229.1,1.8791412633673468,-0.13167116337895854
AC005480.1,18.528135631418216,-9.859906069671549
HOPX,0.9043492422437039,-0.20450158895924073
DYNC2LI1,89.72514358533876,-49.539385082786374
DTX3,6.235198282887371,-3.501325912817106
C2CD2L,4.134304292254914,-1.5168146721057223
FAM153A,2.2874729711711885,-0.2334657279890261
CYP2C18,2.196415044967987,0.60978954167998
BMX,3.715808146026651,-3.813834618364363
AC079148.2,0.08254655983570636,-0.05167802511667519
NIPA1,18.972575406932332,-4.224742932349212
AC092338.2,3.402031794977364,-2.5810473146389836
MYBPC2,0.6580999555814203,-0.8147323992184973
ACTR6,13.504652474133243,-4.229558211952211
AC022726.1,0.033533252209849165,-0.02749185598575546
TUBE1,16.459343940262993,-1.07245647979595
TRIP11,107.13950980436108,-27.4603517947877
DNASE2,2.065397058205542,-0.8109492512803345
AFAP1,54.916479041419024,-46.65812964430782
AC023051.1,6.836378548502066,-1.6783246841291881
AL139287.1,0.04430185007462794,-0.039994069318799466
TBCE,5.374922594637441,-1.1278272191852763
IRF8,3.664852383318761,-3.1118543867958666
MBLAC2,4.119113156181496,-0.9665857253677045
AC004854.2,0.11081295498623515,-0.01715628717321243
SUN3,0.35347046688775224,-0.0409913912123529
DDX39B-AS1,0.00464085708179385,-0.0035703807296443148
CNTNAP3,12.36990802092023,-10.979275113073927
AC016583.2,0.5181070200377187,-0.055255182715983286
XRCC3,1.7597347298939265,-0.7314148425474978
U52111.1,0.19878602190055916,-0.19066757488747918
AC079209.2,0.48368817237396683,-0.13384655460835998
USP20,18.616849968504592,-6.657569790826167
TWF2,1.790690434362668,-1.0535894677873316
AC027288.3,113.91587030922337,-85.75151195139239
ADRA2C,0.7481725796518415,-0.5045051454125402
AC010285.3,0.0935297202163958,-0.06163459142995868
CCDC91,259.9442759399194,-87.19208742453833
AC069549.2,0.2684753386987017,-0.20204324897002796
AC025287.4,1.690975887958645,-0.3174336031297517
TIMP2,30.169082383171997,-21.482357660233248
NRROS,0.14143765408236048,-0.11475753109911659
ETV7,0.6562738527979085,-0.9609871644718478
CHAF1B,1.9886734682681322,-0.8134560882964873
AC127526.5,1.3155745957218947,-0.28781207608449766
CHEK2,4.640187122032345,-3.0579370611261756
CNTN4-AS1,0.24096607865831166,-0.14764009006325113
ATP6V0A4,124.15663953764634,50.55355512040556
LINC01497,0.4614254300669797,-0.3755407272097457
AL590483.1,0.10596670535738881,-0.19981576546028804
AL132996.1,0.7423654755193181,-0.43039862381862093
DKKL1,0.21049850445038976,-0.11330012793625939
MTMR12,80.45493787897752,-43.16211848719997
CENPJ,7.543064287703267,-3.746417787941675
PCDHB1,0.4793017820887596,0.06571288012057738
RNASE6,0.3111611812796869,-0.23342661024979475
ARHGAP44,35.279071446928214,-0.20944531077334244
CRPPA-AS1,2.0669642806071953,-0.8957960978687023
AC090125.1,1.002295939335467,-0.8246066477855877
RELL1,40.90988963812643,-13.552184152723767
ZNF415,3.219022664798097,0.2922672258740394
ETF1,40.516866767913754,-18.75294601564573
AC026367.1,0.06579333458702245,0.025796558171535353
FOXO4,0.8690488376878248,-0.3874504428912732
FARP2,82.93063822036416,-34.898553229201305
SPINK4,0.04244998573557651,-0.0030842928862995773
SH2D1A,0.15251246238065908,-0.13134043566908163
DNHD1,32.52718825446284,-7.80105460603348
PKIA-AS1,6.519426899265715,-2.433238275466918
AC239804.1,0.010641473030640707,0.002687791559594047
LIMD1,32.278922968627434,-15.739632691768128
AOAH,31.215144496658468,-19.843433172539655
SLC16A1-AS1,35.19213408398322,-40.349894571070216
SLCO4C1,40.038113934496224,-16.84439543132216
AL359532.1,0.37396199470397995,-0.10938700049694491
AC245884.10,0.45132478961262407,-0.14187608698921123
COMP,5.663275454874369,-2.6131541578740727
DSG2,24.531842077347015,-6.304249008897149
AL355076.2,1.8196966983079608,-1.199648982668713
ACSM2A,480.8859538290804,-461.8150248845483
LINC00243,0.8230050506524424,-0.4357640718573399
ZBTB14,3.357446877741483,-1.3112939097004694
AL137779.2,0.8344778967956149,0.07631004939729269
AC090971.2,3.665982534599883,-1.7372251165340766
GPR55,0.05416966987750771,-0.04952068091084007
AC245140.3,0.4862743804796682,-0.4237240104138925
AC005304.3,0.0666874682666627,-0.058400268387402296
ESRP2,7.030488749427684,-0.05050691172979474
MACORIS,0.10011057475822398,-0.08170653323924498
U52112.1,0.19813309904658605,0.005746446065071205
AC131971.1,0.05459563079219483,0.01438893322703511
U91328.1,0.6532573035152954,-0.2180157973496349
B4GALNT4,1.5723195538556873,-2.477563476368688
FTSJ1,3.0311185840523116,-1.4464684064252442
WWC2-AS1,0.9100262025499463,-0.7237082664921627
RNF17,1.0916588653929702,0.016690888291949126
SNX4,90.85154233292535,-33.71484970498484
UBE2A,8.266468189512246,-2.1549339502757996
SHISA2,0.9680725777394632,-0.6363826346415118
HP1BP3,98.67855869183911,-32.639393190730985
MPST,8.498760293467386,-5.8241993694066165
BIRC2,44.27135205882786,-18.149757501055685
AC010451.1,0.6538333475002862,-0.6991803188189923
MCM5,2.342341536742954,-0.899576834937159
AC093627.3,3.9164328580352463,-1.8735467343521826
TMEM171,7.221105278322197,0.6827112600002987
ZNF576,1.7777309223782838,-0.532226057175554
AC027796.1,3.9526665631548794,-2.1028796228559448
FZD6,52.20667852690892,-11.210934387260547
LMO1,1.6099405508011608,0.7174876130281793
LRRC26,0.012208923727576216,0.002465979519816469
LYPD6,15.798073061164823,9.61615194839766
LINC00410,1.4031440324554207,-1.2007421568782366
DCUN1D2,29.749445945312505,-4.935051499995413
ADPGK,22.226418658683663,-10.376356412962089
PLD3,50.52885708965923,-18.060227309521558
KLHDC8B,3.210124378886234,-2.0270798427707843
PICALM,559.0995903655719,-352.31314417641374
AIDA,20.532589553315642,-9.058750090877412
AC096677.1,17.797955286990447,2.9256756437158415
IBA57-DT,0.13104752872600767,-0.018000828249468113
CRYBB2,0.8910446426176015,-0.20163979099139429
AL356361.2,1.5872351908319806,-1.3571182477129726
PLSCR3,1.886691350442522,-1.4950160131281898
LINC02788,0.04467888927173273,-0.040443549966133654
KIAA0355,96.04109824719433,-36.20537024153993
FREM1,145.8531376956874,31.207154878311307
AP001631.2,0.3230349183969497,-0.12956195376892163
AL139300.2,1.1602637684468091,-0.8736009626217861
SLC49A4,60.90402572463179,-9.72649535916259
EXOC3,22.73784316411296,-6.905960617623676
MED12,6.60345859002983,-2.550501719052588
KCNJ5,1.4088587797902492,-0.1733242477583828
AC097448.1,0.9694010128772546,-0.22301438431315299
PTGFRN,16.140195826575486,-10.38068775059355
AC093159.1,0.01406728444957565,-0.018439664659227407
AL158055.1,5.823098096034387,-0.24427141857068707
CCNL1,165.2122227705344,-74.68815004010867
AC016229.2,0.143482920468748,-0.06474231238538462
AP000345.2,5.138944601200683,-2.2296324828543543
MT-CYB,1.79163840550733,-1.0699493064858074
FAIM2,0.21687604259578944,-0.13339350285901602
RABL2A,18.07763616403883,-8.611970816428007
PMP22,8.655310264330618,-6.7466642353299635
RGS13,0.6863199573586728,-0.2150062994652921
POLR2C,5.947212893901465,-1.8746935704515957
ALDH18A1,21.784211357299917,-7.540057141322718
AC068279.2,0.6158233178066127,-0.5902103359503204
ASB1,6.126685834807919,-2.815442792372348
PCDH20,0.7637349020125807,-0.29261522777377535
NOTCH3,15.141496878512791,-0.37888558801254896
LINC01510,9.344897817226059,-6.038350038314931
GATD3A,1.251607019205999,-0.6883362030038123
LIMK1,9.559659600573912,-5.543461916080032
GRP,0.007312910825802212,0.0011479448319774116
UNC93B1,6.5701372969335115,-4.006393024943982
AC066580.1,0.0992871171081685,-0.07078709713705963
LINC02357,0.053182979249563285,-0.02288394352442713
VTN,0.2871644570820805,-0.05924095962456148
HMGXB3,31.98685757178421,-10.18387579382845
STK19,10.980739852981849,-8.141486962631188
AC145285.3,0.5521569231212885,-0.15392204745430293
AC016576.1,3.055263077067786,-1.3004491377831475
CORIN,4.341350883849196,-0.5533019321608229
NFIA-AS1,0.05127835617708819,-0.09298592879172768
SLC26A6,12.900311787227679,-7.907963429487849
KCNC1,2.5649392035408334,-1.2722083026223239
MANBAL,7.341073361758972,-3.443481946831299
AL391422.4,0.4894420676876103,-0.6154391153266715
AC245452.1,2.2471752245166043,-1.068051541546432
AF107885.2,3.1041214975673075,-2.071068075843017
ZNF551,14.644195586399926,-2.0402060813421823
CACNA1C-AS1,0.3946731452094937,-0.3172861942973381
AP005131.5,1.2925986363060962,-1.4884985017523393
ZSCAN30,22.75189530765695,-7.17051822064834
CHCHD7,3.8378210817416636,-0.02446618489579253
KCNQ5,15.616113541297457,-10.667227759487055
AC090527.3,0.21243774627840625,0.027243474912414526
AC046195.1,19.845668796332752,-21.492212092288778
CCDC178,114.88876877131045,16.979992242838442
LINC02826,0.8767412379193913,-0.9109931165586782
DCST1,0.20141118014167034,-0.0561894022868387
KLHL32,28.895092354702687,0.8781452330316128
LGMN,21.643395938290155,-11.092580736203876
AC073957.3,4.34684255657908,-0.536857082391489
PUSL1,0.6486112848171317,-0.3477764951901449
PSMD7,14.492408682390261,-5.235175424058319
HTR2A-AS1,0.0924993667988274,-0.057260649317126905
HMG20A,52.1918436385774,-11.535953149275938
BAIAP2-DT,2.754177614614475,-0.7818991281481605
SNRNP40,20.266362864653555,-6.581570943872874
ANKRD16,10.765175572487152,-4.431918776828496
ZNF222,0.8752234475772279,-0.09773207931043659
LINC02389,7.8388629277826585,3.6503215796627217
PIP,0.10943110583670382,0.011051875221766191
CLIC4,245.43700500723023,-306.18606678919576
AC009974.1,0.5712132905488398,-0.40487311852391117
PTK6,1.743547033982957,-0.01135492191966038
AC016687.2,0.22756948411987038,0.1073392451171201
KTI12,0.35192615167954266,-0.0989721797197396
HBP1,37.02646620000141,-6.704924961565415
AC084024.4,0.6219725237733434,-0.08443578164471764
AC002044.1,0.30658230997724933,-0.053277173894873485
FAM177A1,45.69549803732826,-22.16734790600885
AP002833.1,0.07197803617880046,-0.07519006679065969
MTERF4,24.185001935925253,-5.373582586515919
CACNG1,0.039721163835570394,-0.012503221069627308
GYPC,7.880118498233032,-5.733147190670475
AL359881.2,0.29835870166582124,-0.15803260755270596
DTYMK,3.0867337778384645,-1.9216413293913932
ARRDC5,2.042987483674121,-1.2704394127260001
OLFML3,0.27240296078874215,-0.20741733308982607
LINC02562,0.09611819951648448,-0.05562013749306906
DNAJB5-DT,0.2027141111806117,-0.13672960391562644
DNAH10,2.9443216988497496,-1.471018194741541
HOXD-AS2,3.8953794758663425,0.5836592717471137
AP000676.5,23.64476081107177,-3.947757655082274
TMEM119,0.1427294986960924,-0.10095785544909881
CDCA7,0.0657990814203706,-0.12470064767922845
PITPNA-AS1,0.6139939432620205,-0.0747622568620213
LINC01138,73.04766476957656,-12.713636465349415
AC009226.1,7.639846513845296,-5.564904781608619
MAPK1,105.69412971255402,-46.72850468269681
GGN,0.023215894224755843,0.012221096896526217
AC017101.1,19.7281348362317,-26.47155052638784
AL162391.1,0.024031448839266795,0.002875520987494769
AC018410.2,0.12738900323109306,-0.15703845979458755
PEAR1,3.803023077193454,-3.071965925768868
LMNB1-DT,0.5060502688108287,-0.21389162858558308
HTT,80.01498506416448,-29.46422531811629
ZNF738,5.478774809682485,-1.5152770772380553
FDXACB1,0.37351394862831105,-0.04057564717629344
BAP1,7.660724328416838,-3.3482308009202937
AC016405.1,1.450563492964101,-0.6254443718810169
LINC02521,0.11735010069976064,0.012091226444840255
LINC01310,0.005885193678154181,-0.001971254648763089
TPP1,8.683077472020159,-4.561197553257199
DPM1,30.55035511605119,-8.124219090374806
AC008771.1,24.741650055009103,-3.9165964154627373
FAM183A,2.498796385107469,-1.8541365505859415
AC091074.3,0.1273772352104799,-0.1117202948557384
MKNK1-AS1,0.8759723942513361,-0.3789983800189665
RNF223,0.409663383839226,0.10518776671642133
FRMPD4,5.3195830799094725,-0.9745060560369702
LLGL2,149.77203005400233,7.008154882690694
XK,1.6813873326733746,0.7397490963410215
MED9,12.357101087044695,-0.5044415723536495
KIAA1614-AS1,0.39472421077628994,-0.1462434278968665
PLTP,4.5155298012813,-4.421923517668666
NRXN2,2.880273538092015,-2.785936615262974
ASB8,6.331737896675638,-1.329488296040123
AC092650.1,4.479305887866998,-1.0301380591885312
DLGAP4,57.47236732667278,-43.265024768418755
AC091544.4,0.2973208358029804,-0.030590653313645282
AMBRA1,127.24443360572923,-44.08253669863105
SRSF3,31.108564005943517,-10.266886470560705
AC016629.2,0.007461319652114631,0.0032321221310519874
AC126773.6,0.47428718677788256,-0.01490078009778965
GMPR,24.831488572651825,4.456918385783818
EED,19.78877840272424,-3.3848044516471605
AL078599.2,0.06533943599382708,-0.01890626070793606
AP001122.1,0.38810818535276204,-0.08066130203114992
NUBPL,140.31817718674998,-48.429233693193524
AC011043.1,10.349427727390792,-2.955223521735537
NUDT2,4.915135537302354,-0.5874788035559321
AC089999.2,0.6132436767986272,-0.21242348822388551
CYB5R3,29.07169228430489,-13.561197593442362
ANKRD28,196.5628531955833,-44.190995426151105
AC139493.2,1.2422893334486071,0.021464684661676215
